RDA label,RDA IRI,pseudo-Turtle,Kiegel syntax
has manifestation of expression RDA 17.9,http://rdaregistry.info/Elements/e/P20059,"bf:hasInstance <P20059value> .
# with literal value
bf:hasInstance [ a bf:Instance ;
   rdfs:label ""P20059value"" ] .
# note: with literal value:
   # if possible type the bf:Instance as a subclass of bf:Instance","hasInstance*
or
hasInstance >> Instance > rdfs:label
or
hasInstance >> Instance.subclass > rdfs:label"
is adapted as radio program expression RDA 24.5,http://rdaregistry.info/Elements/e/P20060,"bf:hasDerivative <P20060value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20060value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has form of tactile notation RDA 7.13.4,http://rdaregistry.info/Elements/e/P20061,"bf:notation <P20061value> .
# with literal value
bf:notation [ a bf:TactileNotation ;
   rdfs:label ""P20061value"" ] .","notation*
or
notation >> TactileNotation > rdfs:label"
has form of notation RDA 7.13,http://rdaregistry.info/Elements/e/P20062,"bf:notation <P20062value> .
# with literal value
bf:notation [ a bf:Notation ;
   rdfs:label ""P20062value"" ] .","notation*
or
notation >> Notation > rdfs:label"
has form of notated movement RDA 7.13.5,http://rdaregistry.info/Elements/e/P20063,"bf:notation<P20063value> .
# with literal value
bf:notation [ a bf:MovementNotation ;
   rdfs:label ""P20063value"" ] .","notation*
or
notation >> MovementNotation > rdfs:label"
has form of musical notation RDA 7.13.3,http://rdaregistry.info/Elements/e/P20064,"bf:notation<P20064value> .
# with literal value
bf:notation [ a bf:MusicNotation ;
   rdfs:label ""P20064value"" ] .","notation*
or
notation >> MusicNotation > rdfs:label"
has script RDA 7.13.2,http://rdaregistry.info/Elements/e/P20065,"bf:notation <P20065value> .
# with literal value
bf:notation [ a bf:Script ;
   rdfs:label ""P20065value"" ] .","notation*
or
notation >> Script > rdfs:label"
is adapted as television program expression RDA 24.5,http://rdaregistry.info/Elements/e/P20066,"bf:hasDerivative <P20066value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20066value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as video expression RDA 24.5,http://rdaregistry.info/Elements/e/P20067,"bf:hasDerivative <P20067value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20067value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has writer of added lyrics RDA 18.5,http://rdaregistry.info/Elements/e/P20068,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent;
      rdfs:label ""P20068value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/wal> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20068value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/wal> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/wal>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/wal>"
has summarization of content RDA 7.10,http://rdaregistry.info/Elements/e/P20069,"bf:summary <P20069value> .
# with literal value
bf:summary [ a bf:Summary ;
   rdfs:label ""P20069value"" ] .","summary*
or
summary >> Summary > rdfs:label"
has voice actor agent RDA 18.5,http://rdaregistry.info/Elements/e/P20070,"bf:contribution [ a bf:Contribution ;
   bf:agent [ a bf:Agent;
      rdfs:label ""P20070value"" ] ;
   bf:role <http://id.loc.gov/vocabulary/relators/vac> ] .
# with IRI value
bf:contribution [ a bf:Contribution ;
   bf:agent <P20070value> ;
   bf:role <http://id.loc.gov/vocabulary/relators/vac> ] .","contribution >> Contribution > agent >> Agent > rdfs:label ; > role=<http://id.loc.gov/vocabulary/relators/vac>
or
contribution >> Contribution > agent* > role=<http://id.loc.gov/vocabulary/relators/vac>"
has note on expression RDA 7.29,http://rdaregistry.info/Elements/e/P20071,"bf:note [ a bf:Note ;
   rdfs:label ""P20071value"" ;
   bf:noteType ""note on expression"" ] .","note >> Note > rdfs:label > noteType=""note on expression"""
is dramatized as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20073,"bf:hasDerivative <P20073value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20073value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is part of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20074,"bf:partOf <P20074value> .
# with literal value
bf:partOf [ a bf:Work ;
   rdfs:label ""P20074value"" ] .","partOf*
or
partOf >> Work > rdfs:label"
is replaced in part by expression RDA 24.5,http://rdaregistry.info/Elements/e/P20075,"bf:replacedBy <P20075value> .
# with literal value
bf:replacedBy [ a bf:Work ;
   rdfs:label ""P20075value"" ] .","replacedBy*
or
replacedBy >> Work > rdfs:label"
is replaced by expression RDA 24.5,http://rdaregistry.info/Elements/e/P20076,"bf:replacedBy <P20276value> .
# with literal value
bf:replacedBy [ a bf:Work ;
   rdfs:label ""P20276value"" ] .","replacedBy*
or
replacedBy >> Work > rdfs:label"
is adapted in verse as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20077,"bf:hasDerivative <P20077value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20077value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is dubbed version of RDA 24.5,http://rdaregistry.info/Elements/e/P20078,"bf:translationOf <P20078value> .
# with literal value
bf:translationOf [ a bf:Work ;
   rdfs:label ""P20078value"" ] .","translationOf*
or
translationOf >> Work > rdfs:label"
has dubbed version RDA 24.5,http://rdaregistry.info/Elements/e/P20079,"bf:translation <P20079value> .
# with literal value
bf:translation [ a bf:Work ;
   rdfs:label ""P20079value"" ] .","translation*
or
translation >> Work > rdfs:label"
has cadenza expression RDA 24.5,http://rdaregistry.info/Elements/e/P20080,"bf:accompaniedBy <P20080value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20080value"" ] .","accompaniedBy
or
accompaniedBy >> Work > rdfs:label"
is variations based on expression RDA 24.5,http://rdaregistry.info/Elements/e/P20081,"bf:derivativeOf <P20081value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20081value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is modified by variation as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20082,"bf:hasDerivative <P20082value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20082value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is cadenza composed for expression RDA 24.5,http://rdaregistry.info/Elements/e/P20083,"bf:accompanies <P20083value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20083value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
is libretto for expression RDA 24.5,http://rdaregistry.info/Elements/e/P20084,"bf:accompanies <P20084value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20084value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
has incidental music expression RDA 24.5,http://rdaregistry.info/Elements/e/P20085,"bf:accompaniedBy <P20085value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20085value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is remade as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20086,"bf:hasDerivative <P20086value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20086value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is set to music as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20087,"bf:hasDerivative <P20087alue> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20087value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as novel expression RDA 24.5,http://rdaregistry.info/Elements/e/P20088,"bf:hasDerivative <P20088value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20088value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is appendix to expression RDA 24.5,http://rdaregistry.info/Elements/e/P20089,"bf:accompanies <P20089value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20089value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
is abstracted in expression RDA 24.5,http://rdaregistry.info/Elements/e/P20090,"bf:hasDerivative <P20090value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20090value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is indexed in expression RDA 24.5,http://rdaregistry.info/Elements/e/P20091,"bf:hasDerivative <P20091value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20091value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as choreography expression RDA 24.5,http://rdaregistry.info/Elements/e/P20092,"bf:hasDerivative <P20092value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20092value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has errata expression RDA 24.5,http://rdaregistry.info/Elements/e/P20093,"bf:accompaniedBy <P20093value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20093value"" ] .","accompaniedBy
or
accompaniedBy >> Work > rdfs:label"
has illustrations expression RDA 24.5,http://rdaregistry.info/Elements/e/P20094,"bf:illustrativeContent <P20094value> .
# with literal value
bf:illustrativeContent [ a bf:Illustration ;
   rdfs:label ""P20094value"" ] .","illustrativeContent*
or
illustrativeContent >> Illustration > rdfs:label"
is adapted as motion picture screenplay expression RDA 24.5,http://rdaregistry.info/Elements/e/P20095,"bf:hasDerivative <P20095value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20095value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as screenplay expression RDA 24.5,http://rdaregistry.info/Elements/e/P20096,"bf:hasDerivative <P20096value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20096value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as television screenplay expression RDA 24.5,http://rdaregistry.info/Elements/e/P20097,"bf:hasDerivative <P20097value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20097value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as video screenplay expression RDA 24.5,http://rdaregistry.info/Elements/e/P20098,"bf:hasDerivative <P20098value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20098value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is adapted as radio script expression RDA 24.5,http://rdaregistry.info/Elements/e/P20099,"bf:hasDerivative <P20099value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20099value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is complemented by expression RDA 24.5,http://rdaregistry.info/Elements/e/P20100,"bf:accompaniedBy <P20100value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20100value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is separated into expression RDA 24.5,http://rdaregistry.info/Elements/e/P20101,"bf:succeededBy <P20101value> .
# with literal value
bf:succeededBy [ a bf:Work ;
   rdfs:label ""P20101value"" ] .","succeededBy*
or
succeededBy >> Work > rdfs:label"
is screenplay for expression RDA 24.5,http://rdaregistry.info/Elements/e/P20102,"bf:accompanies <P20102value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20102value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
is incidental music for expression RDA 24.5,http://rdaregistry.info/Elements/e/P20103,"bf:accompanies <P20103value> .
# with literal value
bf:accompanies [ a bf:Work ;
   rdfs:label ""P20103value"" ] .","accompanies*
or
accompanies >> Work > rdfs:label"
is abstracted as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20104,"bf:hasDerivative <P20104value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20104value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is augmented by expression RDA 24.5,http://rdaregistry.info/Elements/e/P20105,"bf:accompaniedBy <P20105value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
    rdfs:label ""P20105value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is summarized as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20106,"bf:hasDerivative <P20106value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20106value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has catalogue expression RDA 24.5,http://rdaregistry.info/Elements/e/P20107,"bf:accompaniedBy <P20107value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20107value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
has concordance expression RDA 24.5,http://rdaregistry.info/Elements/e/P20108,"bf:accompaniedBy <P20108value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20108value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
has addenda expression RDA 24.5,http://rdaregistry.info/Elements/e/P20109,"bf:accompaniedBy <P20109value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20109value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is adapted as libretto expression RDA 24.5,http://rdaregistry.info/Elements/e/P20110,"bf:hasDerivative <P20110value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20110value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is imitated as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20114,"bf:hasDerivative <P20114value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20114]value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
is expanded as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20115,"bf:hasDerivative <P20115value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20115value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has appendix expression RDA 24.5,http://rdaregistry.info/Elements/e/P20118,"bf:accompaniedBy <P20118value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20118value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is freely translated as expression RDA 24.5,http://rdaregistry.info/Elements/e/P20119,"bf:hasDerivative <P20119value> .
# with literal value
bf:hasDerivative [ a bf:Work ;
    rdfs:label ""P20119value"" ] .","hasDerivative*
or
hasDerivative >> Work > rdfs:label"
has guide expression RDA 24.5,http://rdaregistry.info/Elements/e/P20120,"bf:accompaniedBy <P20120value> .
# with literal value
bf:accompaniedBy [ a bf:Work ;
   rdfs:label ""P20120value"" ] .","accompaniedBy*
or
accompaniedBy >> Work > rdfs:label"
is abridgement of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20121,"bf:derivativeOf <P20121value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20121value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is abstract of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20122,"bf:derivativeOf <P20122value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20122value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is dramatization of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20123,"bf:derivativeOf <P20123value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20123value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is verse adaptation of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20124,"bf:derivativeOf <P20124value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20124value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is motion picture adaptation of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20125,"bf:derivativeOf <P20125value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20125value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
is novelization of expression RDA 24.5,http://rdaregistry.info/Elements/e/P20126,"bf:derivativeOf <P20126value> .
# with literal value
bf:derivativeOf [a bf:Work;
   rdfs:label ""P20126value"" ] .","derivativeOf*
or
derivativeOf >> Work > rdfs:label"
